age,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
31,213339,11,9,5,12,1,4,0,0,0,40,37
41,177989,10,16,2,9,0,4,1,0,2051,60,37
64,107732,3,2,2,4,0,3,1,0,0,45,3
32,312403,9,13,4,3,1,4,0,0,0,40,37
30,176992,11,9,2,13,0,4,1,0,0,50,37
36,84294,9,13,2,4,0,4,1,0,0,72,37
22,143062,15,10,4,4,3,4,1,0,0,12,37
53,139671,15,10,2,3,0,4,1,0,0,50,37
50,116814,11,9,6,0,1,0,0,0,0,40,37
36,37778,9,13,2,3,0,4,1,0,0,40,37
41,240900,1,7,2,3,0,4,1,0,0,40,37
55,202652,9,13,4,3,1,4,0,0,0,35,37
38,52187,9,13,2,11,0,4,1,15024,0,50,37
28,349751,9,13,4,3,1,2,1,2174,0,50,37
24,238384,9,13,4,9,3,4,0,0,0,37,37
60,209844,15,10,0,0,2,4,0,0,0,40,37
54,333301,0,6,2,7,0,2,1,0,0,40,37
27,214974,11,9,2,2,0,4,1,0,0,60,37
30,113453,12,14,2,9,5,4,0,0,0,30,37
54,162238,11,9,6,13,1,4,1,0,0,45,37
44,98779,15,10,2,2,0,4,1,5178,0,40,37
52,165001,11,9,2,13,0,4,1,0,0,60,37
18,78528,1,7,4,7,3,4,1,0,0,20,37
55,353881,5,4,2,13,0,4,1,0,0,50,37
35,251396,9,13,2,9,0,4,1,0,0,50,37
37,178100,9,13,0,3,1,4,0,0,0,40,37
22,416165,15,10,4,0,3,4,0,0,0,40,37
45,177536,9,13,2,3,0,4,1,0,0,45,8
38,203717,9,13,2,4,0,4,1,0,0,60,37
48,107231,9,13,2,9,0,4,1,0,0,40,37
35,106448,8,11,2,7,0,4,1,0,0,40,37
21,196816,8,11,2,2,2,4,1,0,0,50,37
37,191342,11,9,2,2,0,1,1,0,0,60,28
18,170194,1,7,4,11,3,4,1,0,0,25,37
26,113587,0,6,0,6,3,4,1,0,0,35,37
48,72425,9,13,2,2,0,4,1,0,0,50,37
51,217480,15,10,5,0,1,2,1,8614,0,40,37
52,120914,15,10,2,2,0,4,1,0,0,40,37
32,33945,9,13,2,4,0,4,1,0,0,40,37
39,199753,9,13,2,7,0,4,1,0,0,60,37
51,144284,9,13,2,9,0,4,1,0,0,40,37
54,53833,9,13,2,11,0,4,1,0,0,50,37
21,151158,15,10,4,9,1,4,0,0,0,25,37
43,125577,11,9,5,0,4,2,0,0,0,40,37
32,242323,15,10,4,0,3,4,0,0,0,40,37
31,195181,12,14,2,9,0,4,1,0,0,35,37
73,145748,11,9,2,9,0,4,1,0,0,8,37
26,341672,15,10,4,0,2,1,1,0,0,60,17
35,116369,11,9,4,2,1,4,1,0,0,40,37
73,113446,4,3,2,3,0,4,1,0,0,54,37
25,121285,9,13,4,11,1,4,0,0,0,40,37
58,25124,8,11,2,4,0,4,1,0,2377,65,37
32,182274,11,9,5,7,3,4,0,0,0,37,37
28,103548,9,13,2,9,0,4,1,0,0,40,37
41,38434,12,14,4,11,1,4,0,0,0,30,37
53,317313,11,9,2,2,0,4,1,0,0,48,37
49,177543,11,9,5,0,4,4,0,0,0,35,37
55,139834,9,13,2,9,0,4,1,0,0,40,37
29,118478,15,10,2,0,5,4,0,7298,0,50,37
28,147951,8,11,2,4,0,4,1,0,0,80,37
44,201734,11,9,2,2,0,4,1,0,0,45,37
41,198196,12,14,2,3,0,4,1,0,0,45,37
26,141876,8,11,2,11,0,4,1,3103,0,45,37
23,325179,11,9,2,11,0,4,1,0,0,40,37
37,143774,9,13,2,9,5,4,0,0,0,40,10
23,152328,9,13,4,9,3,4,1,13550,0,50,37
33,479600,15,10,4,7,4,2,0,0,0,40,37
44,180599,11,9,4,2,3,4,1,0,0,40,37
21,448026,15,10,4,10,3,4,1,2907,0,30,37
36,300333,1,7,2,3,0,4,1,0,0,40,4
44,184105,9,13,2,0,0,4,1,5013,0,40,37
23,202084,11,9,4,7,4,2,0,0,0,40,37
26,29515,11,9,0,3,3,4,1,0,0,40,37
32,247328,4,3,4,7,1,4,1,0,0,40,24
31,188246,15,10,2,5,0,4,1,0,0,40,37
50,105788,11,9,5,3,4,2,0,6497,0,35,37
18,352640,15,10,4,0,3,4,0,0,0,20,37
49,132576,9,13,2,3,0,4,1,0,0,50,37
59,128829,11,9,0,7,1,4,0,0,0,40,37
38,93140,11,9,5,6,4,2,0,0,0,28,37
50,155965,15,10,2,11,0,4,1,0,0,55,37
51,335902,15,10,2,2,0,4,1,0,1672,55,37
22,158522,15,10,4,6,3,1,1,0,0,35,37
54,174806,11,9,2,6,5,4,0,0,0,40,37
37,32207,11,9,4,13,1,4,1,0,0,40,37
31,43607,9,13,6,0,4,4,1,0,0,60,37
67,168224,9,13,2,3,0,4,1,0,0,40,37
43,180318,1,7,5,9,2,4,1,0,0,40,37
21,311376,15,10,4,3,2,4,0,0,0,40,37
30,101562,11,9,4,0,1,4,0,0,0,40,37
32,267859,15,10,2,10,0,4,1,0,0,50,4
36,86143,8,11,4,2,3,1,1,0,0,40,37
33,217304,9,13,4,0,1,2,1,0,0,40,37
37,410034,11,9,2,2,0,4,1,0,0,56,37
29,293073,14,15,2,9,0,4,1,7298,0,48,37
18,39493,15,10,4,9,3,4,1,0,0,30,37
26,247425,15,10,4,11,1,2,1,0,0,40,13
51,128338,5,4,2,9,0,4,1,0,0,40,37
39,189344,11,9,2,6,0,4,1,0,0,40,24
18,366154,11,9,4,7,1,4,1,0,0,30,37
52,163051,2,8,2,6,0,4,1,0,1628,40,37
31,437200,15,10,2,4,0,4,1,0,0,40,24
45,323798,9,13,2,3,0,4,1,7298,0,53,37
38,182570,15,10,2,6,0,4,1,0,0,38,37
21,200318,7,12,4,11,1,4,0,0,0,35,37
33,48520,11,9,5,5,1,4,1,0,0,40,37
39,130007,15,10,0,2,4,4,1,0,0,40,37
31,166248,11,9,2,6,0,4,1,0,0,40,37
43,203554,9,13,2,3,0,4,1,0,1902,50,37
64,192715,9,13,2,9,0,4,1,0,1672,10,37
33,291333,9,13,2,3,0,4,1,7298,0,45,37
49,39140,11,9,2,4,0,4,1,0,0,60,37
41,266439,11,9,2,6,0,4,1,0,0,40,37
55,126840,15,10,0,6,1,4,1,0,0,40,37
52,166419,15,10,0,0,1,2,0,0,0,37,37
42,287129,9,13,0,9,1,2,1,0,0,40,37
24,206827,15,10,4,0,3,4,0,0,0,30,37
42,173888,11,9,3,0,1,4,1,0,0,52,37
41,253250,9,13,2,3,0,4,1,7298,0,40,37
35,337239,11,9,2,6,0,4,1,0,0,40,24
71,113445,4,3,2,9,0,4,1,0,0,10,37
54,201127,12,14,0,3,1,4,1,0,0,42,37
24,403107,4,3,4,5,2,4,1,0,0,40,24
59,179078,11,9,6,9,4,2,0,0,0,40,37
30,126402,1,7,4,9,4,2,0,0,0,40,37
57,223892,9,13,2,3,5,4,0,0,0,40,37
58,191318,12,14,2,3,0,4,1,15024,0,40,37
32,394708,11,9,4,7,4,2,1,0,0,40,37
22,119474,11,9,4,11,3,4,0,1055,0,25,37
20,419984,11,9,0,7,4,4,0,0,0,25,37
60,164730,9,13,2,9,0,4,1,0,0,40,37
51,190678,11,9,0,9,4,2,0,0,0,40,37
26,197897,11,9,4,0,3,2,0,0,0,20,8
33,286675,1,7,2,2,0,4,1,0,0,40,37
19,191986,0,6,4,11,4,4,0,0,0,40,37
50,90525,11,9,2,7,5,4,0,15024,0,20,37
32,56150,11,9,2,11,0,4,1,0,0,40,37
51,248327,9,13,2,13,0,2,1,0,0,40,37
18,90860,15,10,4,11,3,1,0,0,0,20,37
35,104858,12,14,2,3,0,4,1,0,0,50,37
22,228686,15,10,0,9,3,4,1,0,1602,25,37
46,196707,11,9,0,2,1,4,1,0,0,55,37
37,29430,11,9,0,11,4,4,1,0,0,45,37
45,54038,15,10,2,0,5,4,0,0,1902,20,37
63,281025,6,5,2,5,0,4,1,0,0,32,37
53,258832,11,9,4,7,2,1,1,0,0,10,28
24,131220,11,9,4,0,3,2,0,0,0,40,37
65,190454,1,7,2,9,0,4,1,0,0,29,37
43,315971,7,12,4,9,1,4,0,0,0,32,37
47,265097,11,9,2,6,0,4,1,0,0,40,37
41,185057,11,9,4,3,4,4,0,0,0,40,37
27,169557,11,9,0,6,1,4,1,6849,0,40,37
35,333636,11,9,2,3,0,2,1,0,0,75,37
19,181652,15,10,4,0,3,4,0,0,0,24,37
47,34307,15,10,5,7,1,4,0,0,0,35,37
25,198813,9,13,4,0,4,2,0,0,1590,40,37
59,240030,14,15,2,3,0,4,1,0,0,40,37
28,226089,0,6,4,6,4,4,0,0,0,40,37
17,190941,0,6,4,11,3,4,0,0,0,20,37
21,160261,15,10,4,3,3,1,1,2463,0,50,8
31,208458,11,9,0,11,4,3,0,0,0,40,24
49,112761,11,9,0,5,1,4,0,0,0,40,37
48,67716,12,14,2,9,0,4,1,7688,0,50,37
60,121076,10,16,0,11,1,4,1,0,0,20,37
33,182556,2,8,4,13,1,4,1,0,0,40,37
40,231348,11,9,2,2,0,4,1,0,0,40,37
42,55395,15,10,2,2,0,4,1,0,0,52,37
34,344073,11,9,2,13,0,4,1,5013,0,40,37
38,318912,8,11,0,0,3,2,1,0,0,52,37
58,237546,15,10,2,3,0,4,1,0,0,70,37
20,346341,15,10,4,0,1,4,0,0,0,40,37
52,305090,15,10,5,11,2,4,0,0,0,55,37
22,198478,15,10,2,10,0,4,1,0,0,40,37
24,321435,9,13,2,4,0,4,1,0,0,35,37
39,259716,11,9,0,6,4,4,0,0,0,40,24
41,191547,12,14,2,3,0,4,1,99999,0,55,37
37,171482,15,10,2,9,0,4,1,0,0,30,37
56,225927,6,5,2,2,0,4,1,2580,0,40,37
21,256504,11,9,4,7,1,4,0,0,0,40,37
29,168526,11,9,0,11,4,4,0,0,0,25,37
45,44489,8,11,0,7,1,4,1,0,0,10,37
44,159449,15,10,2,10,0,4,1,0,0,80,37
54,387540,12,14,2,9,0,4,1,0,0,45,37
24,314819,15,10,4,2,1,4,1,2174,0,40,37
40,34722,9,13,2,3,0,4,1,0,0,50,37
43,125831,9,13,4,9,3,4,1,99999,0,60,37
20,239805,15,10,4,9,1,4,1,0,0,16,37
41,264663,1,7,0,7,1,4,0,0,0,40,37
32,294121,8,11,0,0,1,4,0,0,0,40,37
31,83912,9,13,2,0,5,4,0,0,0,25,24
26,241626,11,9,0,0,1,4,1,0,0,40,37
50,137815,9,13,2,2,0,4,1,0,0,40,37
62,153891,8,11,2,3,0,4,1,3137,0,40,37
24,83774,11,9,2,7,0,4,1,2885,0,45,37
58,199067,9,13,0,3,1,4,1,0,0,65,37
44,57233,15,10,2,2,0,4,1,0,0,40,37
44,211517,2,8,0,7,1,4,1,0,0,40,37
37,132879,15,10,2,13,0,4,1,0,0,50,37
65,72776,5,4,4,4,1,4,1,2964,0,40,37
33,54318,11,9,2,2,0,4,1,0,0,40,37
34,143582,11,9,3,9,1,1,0,0,0,37,34
56,174564,12,14,2,9,0,4,1,0,0,60,37
35,179579,12,14,2,3,0,4,1,0,1977,48,37
33,187618,9,13,4,9,3,4,1,0,1741,40,37
35,186819,9,13,2,12,0,4,1,0,0,48,37
47,60087,15,10,3,3,1,4,0,0,0,60,37
35,28987,6,5,2,2,0,0,1,0,0,96,37
56,187355,15,10,0,11,4,4,0,0,0,40,37
29,218555,12,14,4,9,3,4,1,0,0,40,37
53,94214,14,15,2,9,0,1,1,7298,0,50,35
42,204729,8,11,5,11,4,2,0,0,0,25,37
20,281668,15,10,4,9,2,2,0,0,0,40,37
24,236696,9,13,4,12,1,4,1,0,0,50,34
33,179747,11,9,2,6,0,4,1,0,0,40,37
42,187322,0,6,2,11,0,4,1,0,0,45,37
38,116975,15,10,2,10,0,4,1,0,1887,50,37
32,205950,11,9,4,6,3,4,1,0,0,40,37
20,190968,5,4,4,2,3,4,1,0,0,20,37
32,160458,11,9,2,2,0,4,1,0,0,50,37
28,190911,15,10,2,10,0,4,1,0,0,40,37
51,85382,11,9,2,2,0,4,1,0,0,55,37
41,129793,11,9,4,7,3,4,1,0,0,30,37
37,270181,7,12,3,7,4,2,0,0,0,50,37
23,243723,11,9,2,7,5,4,0,0,0,40,37
40,168113,11,9,2,2,0,4,1,0,0,40,37
47,652784,0,6,2,6,0,4,1,0,0,40,37
46,315984,11,9,2,3,0,4,1,0,0,50,37
24,311311,9,13,4,11,1,4,1,0,0,40,37
40,111336,11,9,0,6,4,2,0,0,0,28,37
30,100252,11,9,2,6,3,1,1,0,0,60,33
41,186990,14,15,6,9,1,3,0,0,0,52,37
37,241633,9,13,2,0,5,2,0,0,0,45,37
49,252616,11,9,2,13,0,1,1,0,0,40,28
41,46366,9,13,2,3,5,2,0,0,0,50,37
52,266138,8,11,2,3,0,4,1,0,0,35,37
23,32732,15,10,4,11,1,4,1,0,0,50,37
34,361978,11,9,0,2,4,2,0,1471,0,40,37
25,77661,9,13,4,3,1,4,0,0,2444,40,37
44,60087,11,9,2,2,0,4,1,0,0,45,37
31,197550,11,9,0,9,4,4,1,0,0,33,37
53,170701,9,13,0,0,4,4,0,0,0,40,37
62,159822,11,9,2,3,0,4,1,0,0,50,37
35,211494,9,13,4,3,1,4,1,0,1876,55,37
30,340899,9,13,4,9,1,4,1,0,0,40,37
48,224752,11,9,2,0,5,4,0,0,0,40,37
36,102568,9,13,4,9,1,4,0,0,0,40,37
32,220690,1,7,0,7,1,4,1,0,0,33,37
22,303170,15,10,4,8,3,4,0,0,0,28,37
17,143331,1,7,4,9,3,4,1,0,0,40,37
19,192162,11,9,4,9,1,4,0,0,0,40,37
26,201635,11,9,4,0,1,4,0,0,0,40,37
20,55263,15,10,4,9,3,4,1,0,0,40,37
56,133728,15,10,2,3,0,4,1,0,0,35,37
45,347025,5,4,6,7,4,4,0,0,0,21,37
23,110998,15,10,4,0,3,1,0,0,0,40,28
31,122347,11,9,5,5,1,4,1,0,0,40,37
30,127875,1,7,4,11,4,4,0,0,0,8,37
42,167534,11,9,2,5,0,4,1,5013,0,35,37
27,152560,14,15,2,9,0,4,1,0,0,60,37
37,265144,9,13,2,3,0,4,1,0,0,50,37
31,302679,11,9,4,6,1,4,1,0,0,60,37
33,290763,9,13,5,9,1,4,0,0,0,40,37
64,86837,13,1,2,5,0,1,1,0,0,40,28
32,147118,11,9,0,7,1,4,0,0,0,40,37
62,103575,11,9,2,9,0,4,1,5178,0,40,37
37,169469,15,10,2,2,0,4,1,0,0,40,37
25,189334,1,7,2,13,0,4,1,0,0,40,37
49,139571,11,9,2,0,0,4,1,4064,0,40,37
36,111545,9,13,2,9,0,4,1,0,1902,40,37
67,72776,15,10,2,5,0,4,1,10566,0,15,37
54,307973,11,9,2,5,0,4,1,0,0,40,37
45,211666,10,16,4,9,1,4,0,0,0,40,37
30,143766,15,10,4,2,1,4,1,0,0,40,37
39,112812,11,9,2,10,2,4,0,0,0,40,37
57,43290,0,6,0,7,1,0,0,0,0,20,37
57,111385,0,6,4,7,1,4,1,0,0,40,37
23,145744,11,9,2,4,0,4,1,0,0,40,37
49,126754,11,9,2,7,2,4,1,0,0,40,20
46,54260,9,13,2,9,0,4,1,0,0,10,37
41,34895,9,13,4,12,1,4,0,0,0,43,37
44,166740,8,11,2,12,0,4,1,0,0,45,37
25,143062,9,13,4,7,3,4,0,2463,0,30,37
34,191957,9,13,2,2,0,2,1,0,0,45,37
24,109456,9,13,4,11,3,4,1,0,0,25,37
32,198183,9,13,4,3,1,4,0,0,0,45,37
27,157449,11,9,2,12,0,4,1,0,0,50,37
67,53874,2,8,2,6,0,2,1,0,0,40,4
36,191754,11,9,2,2,0,4,1,0,0,40,37
40,320071,15,10,0,3,1,4,1,0,1408,48,37
24,164574,11,9,2,13,0,4,1,0,0,40,37
46,185870,9,13,2,11,0,4,1,0,1902,40,37
44,165745,11,9,0,0,4,4,0,0,0,38,37
23,40323,15,10,2,2,0,4,1,0,0,40,37
46,199378,14,15,4,9,1,4,1,0,0,90,37
31,289889,8,11,4,12,1,4,1,0,0,40,37
21,152200,15,10,2,10,3,2,1,0,0,40,37
61,198231,11,9,2,2,0,4,1,0,0,40,37
71,28865,11,9,2,4,0,4,1,0,0,15,37
42,26915,9,13,2,3,0,4,1,0,0,40,37
27,108926,15,10,2,9,0,2,1,0,0,5,37
21,204034,15,10,4,7,1,4,0,0,0,16,37
21,243368,13,1,4,4,1,4,1,0,0,25,24
28,191088,9,13,0,9,1,4,0,2354,0,60,37
27,194515,7,12,4,9,3,2,0,0,0,37,37
32,28984,15,10,4,7,1,4,0,0,2001,25,37
47,125892,11,9,0,5,1,4,1,0,0,40,37
22,37932,7,12,4,3,1,4,1,0,0,35,8
56,249751,11,9,2,12,0,4,1,0,0,40,37
20,191948,11,9,2,7,2,4,0,0,0,40,37
30,97306,15,10,4,11,1,4,0,0,0,40,37
22,176178,15,10,4,7,3,4,0,0,0,25,37
28,142764,8,11,2,2,0,4,1,7688,0,45,37
50,148431,12,14,2,3,0,4,1,0,0,55,37
66,148380,11,9,2,6,5,4,0,1424,0,10,37
38,314890,15,10,4,7,1,4,1,0,0,46,37
62,177493,2,8,2,3,0,4,1,0,0,30,37
36,327435,12,14,0,12,1,4,0,0,0,40,37
47,275967,0,6,2,2,0,4,1,0,0,35,37
25,176520,11,9,4,12,1,4,1,0,0,40,37
26,186463,15,10,2,13,0,4,1,0,0,40,37
37,50380,1,7,2,4,0,4,1,0,0,40,37
70,323987,5,4,2,2,0,4,1,0,0,8,37
52,192445,1,7,2,13,0,4,1,0,0,40,37
70,142851,6,5,2,3,0,4,1,0,0,18,37
19,42750,11,9,4,10,3,4,1,0,0,40,37
23,199011,1,7,4,2,3,4,1,0,0,3,37
37,98644,9,13,2,9,5,4,0,0,0,16,37
37,173963,1,7,5,11,4,2,0,0,0,40,37
45,284763,15,10,0,9,4,2,0,0,0,40,37
29,108775,9,13,2,3,0,4,1,0,0,50,37
56,233312,9,13,2,3,0,4,1,0,0,20,29
50,197826,12,14,2,12,0,4,1,0,0,40,37
20,123007,11,9,4,0,2,4,1,0,2001,30,37
26,264012,9,13,4,0,1,4,1,0,0,40,37
41,214247,14,15,2,9,0,4,1,0,2415,60,37
21,200121,11,9,4,5,3,4,1,0,0,40,37
48,138069,4,3,2,2,0,4,1,0,2042,50,37
22,33551,15,10,4,7,1,4,1,0,0,40,37
37,89083,7,12,2,7,0,4,1,0,0,35,37
47,369438,15,10,2,2,0,2,1,0,0,30,37
61,93997,9,13,0,11,4,4,1,0,0,40,37
47,169699,12,14,2,9,0,4,1,0,0,40,37
37,115429,11,9,2,2,0,4,1,0,0,25,37
46,96652,8,11,5,0,4,2,0,0,0,40,37
42,103759,11,9,2,11,0,4,1,0,0,48,37
41,54422,11,9,0,0,4,4,0,0,0,40,37
33,107215,6,5,2,7,0,4,1,0,0,40,37
24,194630,9,13,4,9,1,4,1,0,0,35,37
27,102142,7,12,4,12,1,4,1,0,0,40,37
40,134638,9,13,2,3,0,4,1,0,0,39,37
56,46920,0,6,2,6,0,4,1,0,0,40,37
35,207973,10,16,2,9,0,4,1,0,0,55,1
24,208946,8,11,4,2,1,4,1,0,0,40,37
73,252431,15,10,2,9,5,4,0,0,0,1,37
36,251730,15,10,4,11,1,4,1,0,0,50,37
31,301251,9,13,2,2,0,4,1,0,0,50,37
50,137632,11,9,2,9,0,2,1,0,0,45,13
36,197274,11,9,4,5,1,2,1,0,0,40,37
37,106043,11,9,2,11,0,2,1,0,0,40,37
26,195636,9,13,4,9,1,4,0,0,0,55,37
20,237956,11,9,4,10,3,4,1,0,0,40,4
58,31532,9,13,2,9,0,4,1,0,0,40,37
45,276157,9,13,2,9,0,4,1,0,0,40,37
33,207668,9,13,4,9,3,4,1,0,0,40,37
31,142921,9,13,4,12,1,4,0,0,0,40,37
44,217039,14,15,2,9,0,4,1,99999,0,60,37
19,259169,15,10,4,9,3,4,0,0,0,30,37
54,409173,11,9,2,12,0,2,1,0,0,50,31
31,73161,12,14,2,9,0,4,1,0,1740,40,37
27,241431,11,9,2,2,0,4,1,0,0,35,37
36,151764,15,10,2,11,0,4,1,5178,0,40,37
47,131726,15,10,0,0,1,4,1,0,1876,40,37
35,334291,9,13,2,3,0,4,1,0,0,45,37
42,67243,3,2,2,0,0,4,1,0,0,55,30
45,370261,9,13,0,3,1,4,0,0,0,40,37
70,573446,11,9,2,2,0,4,1,1455,0,40,37
27,189775,2,8,4,7,3,2,0,0,0,44,37
36,312206,11,9,2,9,0,4,1,0,0,60,37
23,86939,11,9,3,6,1,4,1,0,0,40,37
25,221757,9,13,4,3,1,4,1,0,0,50,37
45,213140,15,10,2,2,0,4,1,7688,0,45,37
24,308673,11,9,4,5,3,4,1,0,0,30,37
90,149069,7,12,2,11,0,4,1,0,1825,50,37
50,69345,11,9,2,6,0,4,1,0,1902,44,37
37,112158,11,9,2,2,0,4,1,7688,0,99,37
31,386299,15,10,4,0,1,4,0,0,0,40,37
17,61838,1,7,4,4,3,4,1,0,0,40,37
26,290286,15,10,4,0,1,2,1,0,0,38,37
41,143069,10,16,2,9,0,4,1,0,0,60,37
50,145714,11,9,2,3,0,4,1,0,0,60,37
45,285570,11,9,2,13,0,4,1,0,0,80,37
54,399705,15,10,2,11,0,4,1,0,0,55,37
54,186224,11,9,2,2,0,4,1,0,0,40,37
38,172918,11,9,4,6,3,4,1,0,0,40,37
22,198270,11,9,2,11,2,4,0,0,0,38,37
43,307767,11,9,2,6,0,4,1,0,0,40,37
19,208630,11,9,4,9,3,4,0,0,0,30,37
30,169002,9,13,2,12,0,4,1,0,0,40,37
31,186369,6,5,0,9,4,4,0,0,0,40,37
42,99203,11,9,5,2,1,4,1,3325,0,40,37
48,197836,15,10,2,6,0,4,1,0,0,40,37
56,140136,15,10,2,13,0,2,1,0,0,35,37
21,402230,15,10,4,0,4,4,1,0,0,36,37
45,167159,9,13,2,2,0,4,1,0,0,40,37
37,116409,14,15,2,3,0,4,1,0,0,40,37
38,105161,9,13,2,9,0,4,1,0,0,30,37
34,263908,15,10,2,11,0,4,1,0,0,50,37
29,189565,11,9,0,10,3,4,1,0,0,40,37
24,224059,11,9,2,6,0,4,1,0,0,40,37
79,27457,12,14,4,9,1,4,0,0,0,23,37
35,240988,7,12,4,6,1,4,1,0,0,55,37
39,41017,0,6,2,13,0,4,1,0,0,70,37
73,214498,5,4,2,4,0,4,1,0,0,12,37
57,186361,8,11,4,7,3,4,0,0,0,40,37
35,165799,9,13,2,11,0,4,1,0,0,50,37
60,266983,11,9,2,5,0,4,1,0,0,32,37
19,165416,15,10,4,9,3,2,0,0,0,40,37
54,226497,11,9,2,6,0,4,1,0,0,40,37
53,99516,9,13,2,2,0,4,1,0,0,40,37
23,177287,15,10,4,3,2,4,0,0,0,40,37
57,27385,15,10,2,3,0,4,1,0,0,48,37
27,147452,0,6,4,11,3,4,0,0,0,48,37
25,144334,11,9,4,3,3,2,1,0,0,40,37
38,217926,11,9,2,2,0,2,1,0,0,40,37
48,153312,15,10,2,11,0,2,1,0,0,60,37
24,126822,11,9,4,0,4,4,0,0,0,45,37
67,51415,15,10,2,11,0,4,1,0,0,40,37
20,171886,11,9,4,7,3,2,1,0,0,35,37
38,216319,10,16,2,9,0,1,1,0,0,40,2
54,279337,5,4,2,2,0,4,1,0,0,40,37
20,115085,15,10,4,4,3,4,1,0,0,40,37
57,453233,0,6,5,3,1,4,1,0,0,55,37
34,400943,9,13,4,3,1,4,1,0,0,44,37
34,226883,11,9,5,2,4,4,1,0,0,49,37
80,138050,11,9,3,6,1,4,0,0,0,16,37
40,204585,11,9,2,6,5,4,0,0,0,40,37
19,220558,1,7,4,5,2,4,1,0,0,35,37
35,198841,15,10,2,10,0,4,1,0,0,56,37
21,67244,11,9,4,11,4,4,0,0,0,40,37
59,75785,1,7,2,7,0,4,1,0,0,40,37
53,85423,15,10,2,13,0,4,1,0,0,40,37
41,134724,8,11,2,7,5,4,0,3103,0,40,37
59,109567,11,9,2,13,0,4,1,0,0,55,37
21,132053,15,10,4,9,3,4,0,0,0,35,37
52,157413,3,2,0,4,1,2,1,0,0,40,37
48,238567,4,3,2,5,0,4,1,0,0,40,24
24,153133,2,8,4,6,3,2,1,0,0,40,37
49,186256,14,15,2,11,0,4,1,0,0,40,37
19,260265,11,9,4,0,3,4,1,0,0,50,37
50,131819,11,9,0,7,1,4,0,0,0,40,37
39,141584,7,12,2,2,0,4,1,0,0,60,37
25,245121,11,9,2,7,5,2,0,0,0,40,37
66,22502,5,4,0,7,2,1,0,0,0,40,28
30,23778,15,10,4,3,1,4,1,4416,0,40,37
49,380922,12,14,2,3,0,4,1,15024,0,80,37
40,173651,15,10,2,2,0,4,1,0,0,45,37
38,191137,0,6,2,7,0,4,1,0,0,40,37
25,217006,1,7,2,2,0,4,1,0,0,40,37
51,22211,11,9,0,3,1,4,1,0,0,37,37
23,57711,9,13,4,0,3,4,0,0,0,40,10
60,123190,6,5,2,3,0,4,1,0,1887,67,37
44,110028,11,9,0,11,1,4,1,27828,0,60,37
53,174102,14,15,0,9,4,4,1,25236,0,60,37
66,183249,9,13,2,9,0,4,1,0,0,20,37
18,240183,11,9,4,9,3,4,0,0,0,45,37
44,49665,8,11,0,6,4,0,1,0,0,40,37
38,210438,11,9,2,6,0,2,1,0,0,40,37
30,53373,9,13,2,0,0,4,1,0,0,40,37
36,295706,11,9,4,6,1,4,1,3674,0,42,37
38,273457,15,10,2,0,0,4,1,0,0,40,37
31,165949,9,13,4,3,1,4,0,0,0,45,37
26,142152,1,7,4,13,1,4,0,0,0,35,37
23,189203,15,10,4,7,1,4,1,0,0,25,37
58,179089,9,13,2,0,5,4,0,0,0,40,37
44,53956,9,13,2,3,0,4,1,3137,0,40,37
59,77816,14,15,2,9,0,4,1,99999,0,40,37
36,74593,15,10,2,3,0,4,1,0,0,40,37
42,196158,15,10,0,7,1,4,0,8614,0,52,37
17,28544,1,7,4,11,1,4,0,0,0,20,37
59,662460,0,6,6,9,4,4,0,0,0,15,37
22,152328,15,10,4,4,1,4,1,0,0,40,37
40,120277,9,13,2,11,0,4,1,0,0,45,37
36,180278,9,13,4,9,1,2,1,0,0,40,37
19,426589,11,9,4,9,3,4,0,0,0,15,37
49,111558,11,9,2,0,5,4,0,0,1977,25,37
18,243203,15,10,4,9,3,4,1,0,0,40,31
38,195686,11,9,5,3,4,4,1,0,0,25,37
48,226696,11,9,2,2,0,2,1,0,0,40,37
53,118058,11,9,2,9,0,4,1,0,0,40,37
33,172237,7,12,2,11,0,4,1,0,0,46,37
34,114074,8,11,6,3,4,4,0,0,0,40,37
41,171589,12,14,2,9,0,4,1,0,0,50,37
20,184271,7,12,4,9,3,4,0,594,0,20,37
58,218724,11,9,6,7,1,4,1,0,0,40,37
52,134190,0,6,0,13,4,4,1,0,0,40,37
45,181964,15,10,2,9,0,4,1,0,1887,47,37
37,385330,5,4,5,7,4,2,1,0,0,40,37
48,242406,11,9,2,6,0,4,1,0,0,40,5
40,107584,9,13,2,2,0,4,1,0,0,40,37
29,127892,9,13,2,11,0,4,1,0,0,45,37
33,160261,8,11,2,12,0,1,1,0,0,10,37
51,285200,11,9,2,9,0,4,1,2105,0,24,37
48,153254,11,9,2,12,0,2,1,0,0,48,37
36,294672,9,13,2,3,5,4,0,0,0,40,37
31,145924,15,10,0,6,4,4,0,0,0,35,37
41,280005,15,10,2,2,0,4,1,0,0,50,37
29,66893,9,13,4,9,1,4,1,0,0,40,37
20,47039,15,10,4,2,3,4,1,0,0,40,37
53,36186,9,13,2,3,0,4,1,7298,0,40,37
37,159383,11,9,0,11,4,4,0,0,0,40,37
28,192010,9,13,2,7,5,4,0,0,0,35,37
27,216479,9,13,4,11,1,4,0,0,0,40,37
57,274680,13,1,5,9,1,4,1,0,0,40,37
